0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
cereal 1.7908630168878382e-05 0.0009879825396540264 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
center 0.00012536041118214867 1.7963318902800482e-05 2.8586538598973743e-05 1.5177616051846737e-05 0.00012244950569067966
attribut 5.3725890506635145e-05 7.185327561120193e-05 0.0001572259622943556 8.347688828515704e-05 0.0002706778546846603
stop 0.00023281219219541897 0.0001975965079308053 0.0002858653859897374 0.00015177616051846737 3.866826495495147e-05
proceed 0.00010745178101327029 0.00017963318902800482 2.8586538598973743e-05 1.5177616051846737e-05 7.08918190840777e-05
person 0.00010745178101327029 0.00010777991341680289 0.00012863942369538184 6.829927223331031e-05 7.08918190840777e-05
lp 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 0.00016111777064563114
island 0.0003044467128709325 0.00010777991341680289 0.00011434615439589497 6.0710464207386946e-05 4.5112975780776714e-05
iranian 0.0010028832894571893 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
gross 0.00023281219219541897 3.5926637805600965e-05 0.0002001057701928162 0.00010624331236292716 0.00018689661394893212
governor 5.3725890506635145e-05 5.3889956708401444e-05 0.0007146634649743436 0.0003794404012961684 1.288942165165049e-05
float 0.00017908630168878383 1.7963318902800482e-05 0.00032874519388819806 0.00017454258459623746 5.800239743242721e-05
expenditur 0.0004835330145597163 8.981659451400241e-05 8.575961579692123e-05 4.553284815554021e-05 0.00014822834899398064
c 3.5817260337756763e-05 0.0002694497835420072 4.2879807898460615e-05 2.2766424077770105e-05 6.444710825825245e-05
worker 0.00034026397320868925 0.00010777991341680289 4.2879807898460615e-05 2.2766424077770105e-05 6.444710825825245e-05
rest 0.00016117767151990544 0.00016166987012520434 0.00017151923159384246 9.106569631108042e-05 0.00010956008403902917
hectar 1.7908630168878382e-05 0.001005945858556827 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
favor 0.00016117767151990544 0.0002874131024448077 4.2879807898460615e-05 2.2766424077770105e-05 7.733652990990294e-05
depreci 3.5817260337756763e-05 1.7963318902800482e-05 0.0002572788473907637 0.00013659854446662062 0.0002513437222071846
auction 1.7908630168878382e-05 1.7963318902800482e-05 0.000771836542172291 0.0004097956333998619 6.444710825825245e-06
approxim 7.163452067551353e-05 0.00010777991341680289 1.4293269299486872e-05 7.588808025923368e-06 0.00013533892734233016
woolworth 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 0.00021912016807805834
swap 1.7908630168878382e-05 1.7963318902800482e-05 0.0007003701956748567 0.000371851593270245 1.9334132477475734e-05
survey 0.00035817260337756766 0.0001975965079308053 0.0002858653859897374 0.00015177616051846737 5.155768660660196e-05
semiconductor 3.5817260337756763e-05 1.7963318902800482e-05 0.00011434615439589497 6.0710464207386946e-05 5.155768660660196e-05
refer 0.00019699493185766222 0.00016166987012520434 0.0002429855780912768 0.00012900973644069727 3.2223554129126224e-05
movement 0.00017908630168878383 0.00014370655122240386 0.00042879807898460616 0.00022766424077770103 5.800239743242721e-05
link 0.00025072082236429733 0.00014370655122240386 0.0002429855780912768 0.00012900973644069727 3.2223554129126224e-05
left 0.00017908630168878383 0.00021555982683360577 0.0002572788473907637 0.00013659854446662062 3.866826495495147e-05
leader 0.0003223553430398109 0.0003772296969588101 0.00012863942369538184 6.829927223331031e-05 1.9334132477475734e-05
fluctuat 0.00017908630168878383 8.981659451400241e-05 0.0004573846175835799 0.00024284185682954778 7.733652990990294e-05
emeri 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
claim 0.00014326904135102705 0.00012574323231960338 5.717307719794749e-05 3.0355232103693473e-05 0.00013533892734233016
bass 0.00016117767151990544 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
afternoon 7.163452067551353e-05 5.3889956708401444e-05 0.0006574903877763961 0.0003490851691924749 1.288942165165049e-05
stabl 0.00021490356202654058 3.5926637805600965e-05 0.0005002644254820405 0.0002656082809073179 5.155768660660196e-05
sorghum 1.7908630168878382e-05 0.0009879825396540264 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
soft 3.5817260337756763e-05 0.0007544593939176202 5.717307719794749e-05 3.0355232103693473e-05 3.2223554129126224e-05
iraq 0.0007700710972617705 0.00017963318902800482 2.8586538598973743e-05 1.5177616051846737e-05 1.9334132477475734e-05
found 0.00023281219219541897 0.00010777991341680289 0.00011434615439589497 6.0710464207386946e-05 5.155768660660196e-05
feet 0.0007879797274306489 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 2.577884330330098e-05
fear 0.00014326904135102705 0.0001975965079308053 0.0003859182710861455 0.00020489781669993094 3.2223554129126224e-05
ccc 1.7908630168878382e-05 0.0009879825396540264 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
attract 0.00016117767151990544 0.00017963318902800482 0.0001429326929948687 7.588808025923368e-05 2.577884330330098e-05
togeth 0.00012536041118214867 5.3889956708401444e-05 0.00012863942369538184 6.829927223331031e-05 7.08918190840777e-05
though 0.00019699493185766222 0.0001975965079308053 0.00018581250089332933 9.865450433700378e-05 9.667066238737868e-05
subcommitte 0.00012536041118214867 0.0004131563347644111 0.0001572259622943556 8.347688828515704e-05 6.444710825825245e-06
shell 0.0006626193162485002 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 9.667066238737868e-05
remark 0.00012536041118214867 8.981659451400241e-05 0.0005431442333805011 0.000288374704985088 2.577884330330098e-05
preliminari 0.00012536041118214867 0.00017963318902800482 5.717307719794749e-05 3.0355232103693473e-05 9.022595156155343e-05
matur 3.5817260337756763e-05 3.5926637805600965e-05 0.0006003173105784487 0.0003187299370887815 2.577884330330098e-05
launch 0.00014326904135102705 8.981659451400241e-05 0.0001429326929948687 7.588808025923368e-05 7.733652990990294e-05
iv 1.7908630168878382e-05 0.00012574323231960338 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
greec 0.000752162467092892 0.00023352314573640625 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
everi 0.00012536041118214867 0.00014370655122240386 7.146634649743435e-05 3.794404012961684e-05 0.00012244950569067966
csr 0.00014326904135102705 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
chanc 0.00014326904135102705 0.0001975965079308053 0.0003573317324871718 0.0001897202006480842 3.2223554129126224e-05
assum 0.00016117767151990544 7.185327561120193e-05 5.717307719794749e-05 3.0355232103693473e-05 0.00011600479486485442
along 0.00025072082236429733 0.00025148646463920676 7.146634649743435e-05 3.794404012961684e-05 5.155768660660196e-05
withdraw 0.00017908630168878383 1.7963318902800482e-05 2.8586538598973743e-05 1.5177616051846737e-05 6.444710825825245e-05
white 0.00046562438439083794 0.00017963318902800482 7.146634649743435e-05 3.794404012961684e-05 6.444710825825245e-06
tanker 0.0009312487687816759 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
repay 0.00025072082236429733 8.981659451400241e-05 0.00012863942369538184 6.829927223331031e-05 7.08918190840777e-05
particularli 0.00017908630168878383 0.00021555982683360577 0.0001000528850964081 5.312165618146358e-05 0.00010956008403902917
oblig 0.00012536041118214867 8.981659451400241e-05 0.0001000528850964081 5.312165618146358e-05 0.00011600479486485442
moscow 7.163452067551353e-05 0.0008622393073344231 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
matter 0.00010745178101327029 0.00025148646463920676 0.00018581250089332933 9.865450433700378e-05 2.577884330330098e-05
herrington 0.0009491573989505543 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
grade 0.0007700710972617705 0.00016166987012520434 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
distil 0.0007879797274306489 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
cpc 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 5.155768660660196e-05
video 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 9.667066238737868e-05
telecom 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 9.667066238737868e-05
subordin 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 0.00011600479486485442
strategi 0.00012536041118214867 1.7963318902800482e-05 0.0001000528850964081 5.312165618146358e-05 9.022595156155343e-05
strateg 0.00039398986371532444 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 7.733652990990294e-05
spring 0.00019699493185766222 0.0006287161615980168 2.8586538598973743e-05 1.5177616051846737e-05 1.9334132477475734e-05
significantli 8.954315084439192e-05 0.00012574323231960338 0.0001429326929948687 7.588808025923368e-05 0.00016111777064563114
side 0.00023281219219541897 8.981659451400241e-05 0.00021439903949230308 0.00011383212038885052 4.5112975780776714e-05
sheet 1.7908630168878382e-05 1.7963318902800482e-05 0.0001000528850964081 5.312165618146358e-05 0.00023845430055553408
serv 5.3725890506635145e-05 0.00010777991341680289 0.00012863942369538184 6.829927223331031e-05 3.2223554129126224e-05
remov 0.00014326904135102705 7.185327561120193e-05 0.00021439903949230308 0.00011383212038885052 5.800239743242721e-05
pension 1.7908630168878382e-05 3.5926637805600965e-05 8.575961579692123e-05 4.553284815554021e-05 0.0002513437222071846
morgan 5.3725890506635145e-05 1.7963318902800482e-05 0.00012863942369538184 6.829927223331031e-05 0.00014822834899398064
dri 5.3725890506635145e-05 0.0007903860317232212 7.146634649743435e-05 3.794404012961684e-05 1.9334132477475734e-05
doubl 8.954315084439192e-05 0.00010777991341680289 0.00011434615439589497 6.0710464207386946e-05 0.00016111777064563114
deni 0.00021490356202654058 0.00012574323231960338 0.00017151923159384246 9.106569631108042e-05 3.866826495495147e-05
cannot 0.00017908630168878383 0.00012574323231960338 0.0003001586552892243 0.00015936496854439074 2.577884330330098e-05
brazilian 0.00019699493185766222 0.00010777991341680289 8.575961579692123e-05 4.553284815554021e-05 0.00018689661394893212
alli 0.00012536041118214867 1.7963318902800482e-05 0.00011434615439589497 6.0710464207386946e-05 5.155768660660196e-05
adopt 0.00012536041118214867 8.981659451400241e-05 0.00022869230879178995 0.00012142092841477389 9.022595156155343e-05
thing 5.3725890506635145e-05 0.00016166987012520434 0.00018581250089332933 9.865450433700378e-05 3.866826495495147e-05
spot 0.0006626193162485002 0.00010777991341680289 0.0001429326929948687 7.588808025923368e-05 6.444710825825245e-06
richard 7.163452067551353e-05 0.00044908297257001205 5.717307719794749e-05 3.0355232103693473e-05 4.5112975780776714e-05
qtrli 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 0.0003286802521170875
occur 0.00014326904135102705 0.00012574323231960338 0.0002858653859897374 0.00015177616051846737 6.444710825825245e-05
monthli 0.00017908630168878383 0.00017963318902800482 0.00011434615439589497 6.0710464207386946e-05 0.00015467305981980588
legisl 0.00019699493185766222 0.000485009610375613 0.00012863942369538184 6.829927223331031e-05 2.577884330330098e-05
know 0.00019699493185766222 0.00016166987012520434 0.00011434615439589497 6.0710464207386946e-05 3.866826495495147e-05
introduc 0.00010745178101327029 0.0003413030591532091 0.0001572259622943556 8.347688828515704e-05 7.08918190840777e-05
integr 3.5817260337756763e-05 7.185327561120193e-05 8.575961579692123e-05 4.553284815554021e-05 6.444710825825245e-05
feedgrain 1.7908630168878382e-05 0.0009161292640428245 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
exxon 0.0007879797274306489 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
dart 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
yr 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 0.0003222355412912623
wholli 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 5.155768660660196e-05
tool 0.00014326904135102705 8.981659451400241e-05 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
ton 0.00026862945253317575 0.0004131563347644111 1.4293269299486872e-05 7.588808025923368e-06 2.577884330330098e-05
stimul 0.00014326904135102705 7.185327561120193e-05 0.000557437502679988 0.0002959635130110114 1.288942165165049e-05
stand 0.00010745178101327029 0.00017963318902800482 0.0002858653859897374 0.00015177616051846737 3.2223554129126224e-05
spain 8.954315084439192e-05 0.0003951930158616106 0.00022869230879178995 0.00012142092841477389 1.288942165165049e-05
round 0.00034026397320868925 0.00010777991341680289 0.0003430384631876849 0.00018213139262216084 2.577884330330098e-05
river 0.00021490356202654058 0.00030537642134760817 1.4293269299486872e-05 7.588808025923368e-06 3.2223554129126224e-05
newli 3.5817260337756763e-05 1.7963318902800482e-05 0.00011434615439589497 6.0710464207386946e-05 3.866826495495147e-05
mile 0.0004835330145597163 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 0.00010956008403902917
join 8.954315084439192e-05 8.981659451400241e-05 0.0002572788473907637 0.00013659854446662062 2.577884330330098e-05
johnson 3.5817260337756763e-05 0.00012574323231960338 0.0002572788473907637 0.00013659854446662062 5.155768660660196e-05
freight 1.7908630168878382e-05 0.000485009610375613 2.8586538598973743e-05 1.5177616051846737e-05 3.866826495495147e-05
comdata 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
big 8.954315084439192e-05 0.00014370655122240386 0.00022869230879178995 0.00012142092841477389 9.022595156155343e-05
appeal 0.00014326904135102705 0.00014370655122240386 5.717307719794749e-05 3.0355232103693473e-05 3.2223554129126224e-05
api 0.0008954315084439192 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
writeoff 1.7908630168878382e-05 1.7963318902800482e-05 7.146634649743435e-05 3.794404012961684e-05 0.0002835672763363108
wait 0.00017908630168878383 0.0002694497835420072 0.00012863942369538184 6.829927223331031e-05 1.9334132477475734e-05
storag 0.00026862945253317575 0.00043111965366721155 1.4293269299486872e-05 7.588808025923368e-06 1.9334132477475734e-05
shortterm 8.954315084439192e-05 1.7963318902800482e-05 0.0004145048096851193 0.0002200754327517777 5.155768660660196e-05
seem 7.163452067551353e-05 0.00010777991341680289 0.00042879807898460616 0.00022766424077770103 1.288942165165049e-05
resort 5.3725890506635145e-05 3.5926637805600965e-05 7.146634649743435e-05 3.794404012961684e-05 1.288942165165049e-05
recov 0.00023281219219541897 0.00010777991341680289 0.00011434615439589497 6.0710464207386946e-05 0.00010956008403902917
prove 0.0004477157542219596 0.00010777991341680289 0.0001429326929948687 7.588808025923368e-05 2.577884330330098e-05
ohio 5.3725890506635145e-05 5.3889956708401444e-05 1.4293269299486872e-05 7.588808025923368e-06 7.08918190840777e-05
neg 8.954315084439192e-05 0.00017963318902800482 0.00021439903949230308 0.00011383212038885052 0.00013533892734233016
lehman 8.954315084439192e-05 3.5926637805600965e-05 0.00011434615439589497 6.0710464207386946e-05 1.9334132477475734e-05
